macid,rssi,bandwith,seqnum,fragnum,coreNspatialstream,framectrl,csi_len,csi
0a:c2:c5:5f:b3:61,-40,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), -4j, (4+2j), (471-172j), (315-392j), (70-474j), (-175-425j), (-371-253j), (-462-5j), (-436+252j), (-312+476j), (-95+630j), (164+706j), (423+660j), (661+535j), (830+353j), (919+98j), (908-144j), (802-384j), (644-588j), (413-686j), (129-746j), (-138-695j), (-394-557j), (-581-334j), (-710-71j), (-779+219j), (-710+505j), (-611+758j), (20-2j), (-205+1046j), (31+1105j), (278+1078j), (478+962j), (659+808j), (765+591j), (832+349j), (809+93j), (714-160j), (597-405j), (435-655j), (198-835j), (-74-910j), (-339-957j), (-599-917j), (-823-847j), (-1000-698j), (-1150-548j), (-1223-347j), (-1237-153j), (-1189+85j), (-1063+289j), (-911+483j), (-684+640j), (-387+722j), (-117+778j), (-7-8j), (-7+5j), (8-6j), (-14-4j), (9-3j), (22+4j), (15+5j), (-1-18j), (-7+13j), (18+8j), (5-20j), (-797+980j), (-535+1028j), (-241+979j), (48+889j), (326+770j), (573+577j), (785+368j), (967+122j), (1069-145j), (1121-430j), (1108-697j), (1053-912j), (940-1088j), (783-1218j), (627-1302j), (420-1320j), (212-1288j), (-17-1187j), (-238-1035j), (-384-835j), (-578-584j), (-852-391j), (-980-54j), (-1011+302j), (-968+647j), (-894+944j), (56-8j), (-647+1405j), (-415+1560j), (-208+1637j), (22+1649j), (226+1585j), (427+1422j), (577+1231j), (742+968j), (834+683j), (859+370j), (858+52j), (805-239j), (703-525j), (568-751j), (443-948j), (252-1113j), (73-1199j), (-116-1277j), (-262-1283j), (-430-1229j), (-578-1137j), (-677-988j), (-776-804j), (-844-581j), (-876-363j), (-835-104j), (12+0j), (2-1j), (-9+25j), (-7+7j), (-3-2j), (-2011+0j), (-10240-32640j), (128+0j), (-12+16j), (-17+0j), (17+2j), (361+1089j), (550+969j), (680+788j), (764+556j), (849+344j), (860+91j), (849-136j), (811-386j), (683-601j), (539-813j), (371-961j), (190-1074j), (7-1138j), (-191-1155j), (-359-1127j), (-522-1039j), (-690-933j), (-815-746j), (-905-529j), (-919-311j), (-926-47j), (-881+209j), (-825+467j), (-678+714j), (-480+884j), (-304+1044j), (21-33j), (107+1219j), (341+1196j), (544+1158j), (734+1061j), (883+914j), (792+562j), (820+381j), (836+165j), (799-48j), (695-247j), (562-441j), (411-601j), (215-731j), (18-798j), (-161-856j), (-372-848j), (-545-793j), (-702-711j), (-817-607j), (-901-452j), (-946-272j), (-916-100j), (-856+96j), (-743+263j), (-619+416j), (-446+537j), (-7+8j), (-7-5j), (-7-30j), (-8-22j), (-5-3j), (-15-16j), (-4-6j), (-16+2j), (-13+0j), (-4-8j), (-5+8j), (651-427j), (510-533j), (349-591j), (161-591j), (-26-592j), (-212-531j), (-369-449j), (-513-338j), (-598-187j), (-693-43j), (-682+122j), (-664+272j), (-618+395j), (-525+501j), (-417+564j), (-248+543j), (-115+564j), (18+526j), (159+470j), (259+353j), (350+218j), (399+68j), (415-91j), (405-256j), (318-381j), (218-498j), (-16+17j), (-32-599j), (-167-584j), (-285-536j), (-396-434j), (-467-319j), (-482-178j), (-455-14j), (-380+116j), (-261+209j), (-109+277j), (48+270j), (182+243j), (291+162j), (371+32j), (398-101j), (358-241j), (283-344j), (159-429j), (22-443j), (-107-408j), (-225-326j), (-284-194j), (-294-49j), (-235+75j), (-115+146j), (-3+142j), (2+1j), (4+0j), (5-8j), (-2+4j), (-6+2j)]"
0a:c2:c5:5f:b3:61,-40,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), (4-3j), 3j, (431+235j), (572-97j), (452-462j), (138-681j), (-257-685j), (-581-461j), (-722-104j), (-653+261j), (-401+525j), (-62+625j), (263+518j), (494+251j), (559-99j), (421-435j), (137-656j), (-248-691j), (-609-575j), (-860-273j), (-971+136j), (-871+559j), (-587+868j), (-188+1016j), (220+982j), (583+767j), (793+406j), (841+3j), (-9+1j), (355-619j), (-21-714j), (-409-630j), (-705-382j), (-887-16j), (-886+384j), (-722+750j), (-429+1007j), (-47+1104j), (346+1086j), (752+968j), (1016+634j), (1077+208j), (999-195j), (743-531j), (405-736j), (-13-778j), (-397-672j), (-708-399j), (-897-37j), (-924+373j), (-769+772j), (-505+1098j), (-134+1276j), (310+1252j), (696+1132j), (-11-11j), (-7+7j), (5-2j), (-10+4j), -5j, (9-11j), (-2-11j), (-7+3j), (12-3j), (1-16j), (-11+9j), (790-880j), (471-1219j), (40-1354j), (-411-1368j), (-828-1228j), (-1126-903j), (-1333-505j), (-1351-69j), (-1190+346j), (-890+673j), (-488+847j), (-59+867j), (333+721j), (649+441j), (851+73j), (873-362j), (767-760j), (496-1100j), (116-1291j), (-285-1319j), (-713-1227j), (-1280-1185j), (-1562-766j), (-1622-263j), (-1507+242j), (-1217+662j), (28-15j), (-320+1067j), (178+975j), (585+732j), (908+330j), (1037-122j), (959-610j), (744-1011j), (365-1305j), (-80-1444j), (-528-1379j), (-917-1167j), (-1182-858j), (-1335-452j), (-1314-23j), (-1160+344j), (-874+643j), (-517+805j), (-110+849j), (253+739j), (561+512j), (754+213j), (830-149j), (766-512j), (567-824j), (299-1058j), (-93-1138j), (2+12j), (1+4j), (-27-9j), (-3-3j), (2-12j), (-2011+0j), (-10240-32640j), (128+0j), (-8+11j), (-17+2j), (5-1j), (559+650j), (861+381j), (998+27j), (976-357j), (867-705j), (604-973j), (270-1142j), (-101-1176j), (-460-1039j), (-748-790j), (-910-459j), (-967-74j), (-888+285j), (-666+601j), (-362+825j), (30+910j), (426+897j), (776+706j), (1040+400j), (1146+17j), (1145-368j), (982-734j), (712-1030j), (340-1182j), (-57-1159j), (-435-1016j), (20+20j), (-919-374j), (-918+26j), (-810+416j), (-530+768j), (-184+968j), (208+805j), (543+713j), (811+491j), (986+207j), (1009-139j), (924-464j), (738-736j), (441-909j), (107-958j), (-213-892j), (-487-694j), (-664-415j), (-724-83j), (-663+236j), (-470+511j), (-211+689j), (103+741j), (433+676j), (689+487j), (884+233j), (939-91j), (9-2j), (-5+10j), (-10+30j), 20j, (6+10j), (12+14j), (4+5j), (16-7j), (15-10j), (9+2j), (1-4j), (116+649j), (395+591j), (627+414j), (736+154j), (777-118j), (689-380j), (511-583j), (265-703j), (-3-699j), (-258-616j), (-418-414j), (-514-181j), (-511+71j), (-406+292j), (-217+460j), (21+460j), (243+452j), (435+340j), (591+152j), (612-90j), (553-313j), (404-495j), (207-607j), (-30-617j), (-242-510j), (-391-339j), (15+11j), (-408+84j), (-281+249j), (-83+342j), (122+340j), (316+233j), (424+42j), (428-186j), (336-391j), (148-499j), (-102-545j), (-306-452j), (-461-290j), (-501-70j), (-447+145j), (-296+295j), (-111+348j), (76+293j), (194+172j), (217+2j), (148-139j), (7-209j), (-153-175j), (-259-39j), (-256+133j), (-128+258j), (52+273j), (-3-2j), (-2-3j), (5-8j), (-2+4j), (-6+2j)]"
0a:c2:c5:5f:b3:61,-40,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), (-1+2j), (8+1j), (-7-498j), (-319-487j), (-581-286j), (-689+9j), (-646+328j), (-452+579j), (-163+700j), (132+687j), (388+523j), (541+282j), (576+0j), (480-281j), (268-501j), (-13-612j), (-324-595j), (-589-454j), (-815-233j), (-910+67j), (-903+393j), (-768+685j), (-521+911j), (-216+1004j), (85+997j), (389+878j), (609+634j), (752+348j), 6j, (649-299j), (456-557j), (177-739j), (-119-805j), (-446-782j), (-730-648j), (-953-454j), (-1081-188j), (-1109+101j), (-1077+377j), (-1021+666j), (-787+883j), (-488+980j), (-167+997j), (142+899j), (405+731j), (622+461j), (770+176j), (813-156j), (782-486j), (653-778j), (417-1019j), (177-1207j), (-105-1283j), (-420-1237j), (-686-1144j), (17+10j), (17-1j), (-6+11j), (9-1j), (-5+10j), (-10+13j), (-9+13j), (17+5j), (2+0j), (-6+17j), (12+11j), (-1119-445j), (-1303-146j), (-1363+160j), (-1360+478j), (-1260+773j), (-1069+977j), (-810+1170j), (-506+1244j), (-196+1216j), (127+1109j), (398+893j), (609+617j), (752+307j), (814-38j), (796-387j), (664-712j), (485-980j), (259-1192j), (-20-1322j), (-280-1342j), (-613-1282j), (-1045-1407j), (-1273-1165j), (-1406-842j), (-1447-471j), (-1378-100j), (21+6j), (-964+548j), (-627+787j), (-260+928j), (150+970j), (519+934j), (878+778j), (1145+589j), (1350+266j), (1455-46j), (1439-348j), (1337-632j), (1190-851j), (956-1031j), (663-1126j), (374-1142j), (64-1073j), (-206-944j), (-447-731j), (-624-490j), (-749-210j), (-804+81j), (-793+368j), (-695+628j), (-549+863j), (-362+1040j), (-86+1138j), (6-13j), (-8-5j), (17+22j), (1+6j), (-5+2j), (-2011+0j), (-10240-32640j), (128+0j), (17+3j), (8+5j), (-1-8j), (526-694j), (286-902j), (18-1012j), (-258-1015j), (-526-982j), (-730-854j), (-932-675j), (-1070-457j), (-1095-192j), (-1076+78j), (-956+314j), (-778+551j), (-574+732j), (-304+857j), (-10+924j), (292+883j), (573+807j), (822+659j), (1032+454j), (1122+209j), (1192-90j), (1163-362j), (1055-607j), (876-821j), (618-950j), (346-1018j), (-5+22j), (-264-935j), (-517-763j), (-738-534j), (-903-235j), (-998+58j), (-789+324j), (-715+539j), (-563+773j), (-376+919j), (-155+997j), (81+1007j), (299+979j), (507+849j), (656+668j), (764+455j), (794+205j), (766-45j), (658-277j), (500-474j), (297-628j), (62-719j), (-180-751j), (-429-693j), (-637-580j), (-806-432j), (-906-216j), (-10-2j), (9-13j), (23-11j), (7-10j), (7-11j), (7-18j), (1+0j), (-11-10j), (-11-10j), (-1-8j), (-2+0j), (656-151j), (617-363j), (505-548j), (335-659j), (163-757j), (-28-773j), (-220-733j), (-390-630j), (-500-466j), (-574-284j), (-566-93j), (-525+109j), (-424+275j), (-280+406j), (-101+492j), (77+473j), (255+462j), (415+384j), (540+266j), (606+105j), (625-70j), (588-229j), (513-369j), (370-476j), (194-504j), (23-506j), (3+16j), (-273-316j), (-327-149j), (-349+21j), (-320+190j), (-205+327j), (-44+424j), (125+457j), (304+404j), (430+312j), (538+138j), (539-28j), (495-189j), (384-316j), (227-393j), (64-404j), (-78-342j), (-192-221j), (-238-86j), (-214+57j), (-124+164j), (2+218j), (143+184j), (251+90j), (274-52j), (211-188j), (81-264j), (-2+7j), (-4+5j), (5-8j), (-2+4j), (-6+2j)]"
0a:c2:c5:5f:b3:61,-39,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), (4-3j), (-6+0j), (128+304j), (336+220j), (462+13j), (467-225j), (358-438j), (152-582j), (-82-602j), (-301-538j), (-470-371j), (-543-166j), (-525+67j), (-418+252j), (-240+400j), (-15+457j), (225+423j), (416+286j), (571+106j), (631-125j), (612-370j), (510-599j), (335-754j), (101-833j), (-131-825j), (-361-748j), (-539-581j), (-649-370j), (-3+0j), (-607+114j), (-471+325j), (-282+491j), (-55+564j), (191+595j), (424+542j), (634+426j), (773+266j), (846+55j), (888-135j), (912-379j), (820-573j), (631-706j), (418-795j), (160-793j), (-52-736j), (-268-603j), (-437-434j), (-574-213j), (-642+26j), (-656+282j), (-591+526j), (-492+734j), (-339+902j), (-119+999j), (78+1045j), (3-21j), (-13-7j), (7-2j), (-11-9j), (7-1j), (10-1j), (12-3j), (-6-8j), (-1+5j), (5-6j), (2-5j), (371+780j), (642+733j), (840+581j), (1020+419j), (1126+243j), (1156+52j), (1148-175j), (1069-367j), (906-533j), (683-652j), (434-730j), (189-729j), (-67-660j), (-313-549j), (-527-378j), (-684-165j), (-802+50j), (-859+287j), (-836+529j), (-793+697j), (-645+903j), (-595+1260j), (-391+1341j), (-121+1316j), (125+1245j), (347+1100j), (-6-24j), (682+639j), (748+319j), (763+19j), (704-280j), (593-548j), (398-788j), (224-940j), (-43-1054j), (-275-1101j), (-499-1051j), (-692-949j), (-830-826j), (-936-631j), (-969-417j), (-945-202j), (-872+5j), (-740+200j), (-582+371j), (-389+495j), (-180+583j), (56+641j), (270+620j), (454+558j), (645+452j), (804+353j), (897+160j), (5+4j), (-7-5j), (21-12j), (1-4j), (3+6j), (-2011+0j), (-9984-32640j), (128+0j), -14j, (9-11j), (-5+0j), (-405-565j), (-614-448j), (-758-268j), (-831-77j), (-874+98j), (-847+255j), (-796+451j), (-694+609j), (-521+707j), (-319+765j), (-124+773j), (85+747j), (279+665j), (462+534j), (620+378j), (722+175j), (807-25j), (825-248j), (766-467j), (675-604j), (545-784j), (368-893j), (197-954j), (-27-928j), (-208-848j), (-391-732j), (21+12j), (-668-355j), (-690-106j), (-701+135j), (-657+374j), (-552+584j), (-308+621j), (-161+691j), (17+780j), (182+792j), (348+730j), (487+643j), (606+528j), (680+353j), (691+182j), (666-5j), (591-173j), (459-323j), (316-444j), (146-525j), (-37-559j), (-252-562j), (-405-485j), (-543-388j), (-651-240j), (-739-121j), (-754+50j), (-2+5j), (7-5j), (13-15j), (8-18j), (8-6j), (3-9j), (3-3j), (-9-2j), (-12-6j), (5-7j), (-9+4j), (525-213j), (473-371j), (390-489j), (259-552j), (124-611j), (-18-599j), (-159-551j), (-277-478j), (-358-349j), (-422-217j), (-407-61j), (-380+88j), (-330+221j), (-227+339j), (-108+422j), (44+405j), (167+421j), (284+385j), (393+333j), (454+217j), (493+105j), (491-24j), (442-137j), (362-246j), (245-297j), (107-324j), (-5+10j), (-147-256j), (-227-161j), (-299-33j), (-314+103j), (-299+232j), (-218+338j), (-95+413j), (28+440j), (152+409j), (278+342j), (338+227j), (372+123j), (355+1j), (282-112j), (175-187j), (64-201j), (-50-184j), (-129-98j), (-175-8j), (-166+98j), (-109+193j), (-11+242j), (108+233j), (206+167j), (247+49j), (218-69j), 4j, (-7+1j), (5-8j), (-2+4j), (-6+2j)]"
0a:c2:c5:5f:b3:61,-39,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), (-3-2j), (-1+3j), (318+100j), (387-103j), (340-331j), (180-484j), (-26-571j), (-251-541j), (-443-425j), (-558-255j), (-595-41j), (-562+156j), (-426+316j), (-244+424j), (-34+471j), (176+430j), (365+312j), (492+127j), (574-71j), (576-292j), (510-510j), (378-695j), (186-804j), (-20-837j), (-225-811j), (-415-728j), (-551-555j), (-651-361j), (2+1j), (-604+80j), (-506+286j), (-342+445j), (-146+554j), (69+624j), (287+626j), (486+594j), (659+482j), (780+338j), (884+192j), (992+24j), (989-172j), (885-340j), (744-481j), (551-596j), (353-638j), (129-650j), (-92-608j), (-312-525j), (-503-403j), (-668-246j), (-789-46j), (-887+146j), (-911+343j), (-850+536j), (-794+689j), (14-11j), -11j, (10+6j), (-2-10j), (1+14j), (3+14j), (8+12j), (3-5j), (-6+6j), (6+9j), (11-11j), (-679+550j), (-595+774j), (-447+929j), (-290+1063j), (-142+1163j), (29+1177j), (215+1150j), (367+1069j), (501+923j), (606+735j), (674+516j), (694+290j), (671+53j), (609-186j), (516-407j), (358-613j), (210-780j), (26-914j), (-155-971j), (-319-1004j), (-529-975j), (-830-1107j), (-981-1010j), (-1057-812j), (-1094-589j), (-1093-356j), (23+9j), (-928+114j), (-744+350j), (-549+522j), (-316+701j), (-79+798j), (192+854j), (411+880j), (652+823j), (840+755j), (976+624j), (1076+481j), (1112+328j), (1117+152j), (1048-17j), (963-171j), (812-314j), (651-422j), (458-527j), (264-590j), (43-620j), (-138-620j), (-348-578j), (-517-510j), (-671-406j), (-813-318j), (-899-148j), (15+0j), (13+5j), (-26+12j), (-5+7j), (-1-6j), (-2011+0j), (-9984-32640j), (128+0j), (-12+9j), (-16+6j), (9+0j), (153+695j), (358+675j), (542+608j), (669+484j), (801+387j), (872+244j), (916+91j), (915-65j), (849-221j), (750-363j), (618-483j), (462-596j), (287-676j), (102-709j), (-98-733j), (-303-692j), (-491-653j), (-664-566j), (-791-432j), (-874-302j), (-944-131j), (-963+38j), (-961+200j), (-873+355j), (-726+470j), (-580+591j), (10-28j), (-193+732j), (30+706j), (235+675j), (466+616j), (630+505j), (643+275j), (730+168j), (785-6j), (811-150j), (763-287j), (697-410j), (612-525j), (478-607j), (324-637j), (164-655j), (5-618j), (-158-553j), (-309-455j), (-440-343j), (-537-191j), (-604-50j), (-620+119j), (-622+280j), (-556+420j), (-516+545j), (-405+640j), (-4+13j), -10j, (-4-31j), (-6-14j), (-8-9j), (-10-9j), (-4-8j), (-15+5j), (-14+3j), (-9-7j), (-7+13j), (352-449j), (252-546j), (139-620j), (18-612j), (-112-625j), (-221-561j), (-325-482j), (-401-382j), (-436-249j), (-467-119j), (-420+16j), (-367+141j), (-303+267j), (-207+360j), (-93+428j), (36+414j), (150+427j), (253+412j), (360+376j), (426+277j), (468+189j), (486+76j), (466-33j), (419-136j), (322-212j), (207-272j), (-9+15j), (-37-293j), (-147-247j), (-246-180j), (-323-69j), (-370+38j), (-372+161j), (-330+282j), (-253+368j), (-148+416j), (-19+441j), (84+401j), (178+348j), (243+261j), (273+137j), (262+18j), (200-70j), (127-139j), (15-169j), (-87-153j), (-167-96j), (-219-12j), (-226+88j), (-179+191j), (-81+257j), (33+252j), (136+191j), (-4-6j), (1+2j), (5-8j), (-2+4j), (-6+2j)]"
0a:c2:c5:5f:b3:61,-40,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), 1j, (-5-8j), (-439-153j), (-550+121j), (-481+432j), (-285+664j), (2+796j), (324+770j), (583+621j), (755+397j), (818+101j), (772-176j), (595-428j), (350-574j), (73-638j), (-234-589j), (-492-440j), (-687-187j), (-810+88j), (-811+390j), (-729+699j), (-540+959j), (-300+1116j), (-3+1175j), (288+1143j), (557+1018j), (765+786j), (898+521j), (4-7j), (850-101j), (696-384j), (482-626j), (199-762j), (-97-873j), (-401-882j), (-689-821j), (-923-690j), (-1095-475j), (-1227-281j), (-1394-25j), (-1380+241j), (-1230+484j), (-1045+678j), (-769+834j), (-488+896j), (-170+910j), (144+855j), (445+730j), (711+554j), (951+328j), (1115+56j), (1229-226j), (1264-514j), (1177-777j), (1084-998j), (-13+7j), (-2+24j), (-6-5j), (3+18j), (-7-11j), (-3-13j), (-13-16j), (-1+5j), (1-2j), (-6-7j), (-11+13j), (905-816j), (788-1120j), (565-1328j), (342-1514j), (126-1621j), (-113-1615j), (-360-1583j), (-557-1465j), (-744-1245j), (-885-968j), (-978-656j), (-983-334j), (-925+1j), (-812+321j), (-661+621j), (-437+906j), (-209+1109j), (46+1274j), (317+1348j), (523+1376j), (815+1321j), (1243+1485j), (1438+1308j), (1539+1011j), (1583+714j), (1550+385j), (-23-22j), (1262-259j), (973-562j), (687-802j), (333-997j), -1125j, (-377-1177j), (-677-1177j), (-1018-1079j), (-1264-943j), (-1442-742j), (-1562-510j), (-1593-308j), (-1562-64j), (-1442+153j), (-1284+357j), (-1066+537j), (-816+664j), (-545+775j), (-267+824j), (28+838j), (309+806j), (575+739j), (795+610j), (1002+447j), (1164+299j), (1245+67j), (-2-4j), (-3-7j), (32-6j), (3-6j), (8+4j), (-2011+0j), (-10240-32640j), (128+0j), (7-7j), (12-8j), (-5-5j), (-325-907j), (-601-853j), (-832-725j), (-1003-547j), (-1148-375j), (-1206-174j), (-1244+28j), (-1225+236j), (-1104+444j), (-941+630j), (-740+773j), (-510+888j), (-259+955j), (12+974j), (273+959j), (541+886j), (791+788j), (1000+639j), (1161+437j), (1230+242j), (1299+12j), (1294-224j), (1239-445j), (1085-648j), (877-784j), (654-907j), (-18+28j), (102-1014j), (-198-944j), (-482-869j), (-757-722j), (-977-547j), (-939-246j), (-1008-69j), (-1067+164j), (-1055+367j), (-973+554j), (-849+719j), (-710+834j), (-502+911j), (-298+919j), (-69+908j), (143+822j), (344+686j), (528+530j), (674+343j), (766+122j), (836-109j), (824-322j), (776-528j), (661-716j), (558-871j), (390-966j), (7-8j), (3+6j), (1+29j), (10+19j), (3+7j), (9+10j), (-3+4j), (10-10j), (13-1j), (6+6j), (8-16j), (-341+710j), (-187+811j), (-15+862j), (156+829j), (321+798j), (463+685j), (562+555j), (633+397j), (640+208j), (635+20j), (537-155j), (431-310j), (308-447j), (145-543j), (-19-600j), (-195-544j), (-339-530j), (-470-465j), (-596-381j), (-647-234j), (-677-105j), (-666+43j), (-602+184j), (-503+307j), (-347+375j), (-182+419j), (9-15j), (149+363j), (277+258j), (391+133j), (447-33j), (477-193j), (429-354j), (333-487j), (212-575j), (57-598j), (-113-586j), (-258-503j), (-352-395j), (-402-253j), (-393-90j), (-343+62j), (-225+164j), (-96+222j), (49+223j), (180+157j), (260+57j), (300-71j), (264-205j), (156-326j), (5-360j), (-143-314j), (-246-204j), (3+1j), (2+1j), (5-8j), (-2+4j), (-6+2j)]"
0a:c2:c5:5f:b3:61,-39,80,0,0,0,148,256,"[(-5888+6915j), (2+1j), (16+0j), (-8145-2j), (2-2j), (-4+4j), (307+233j), (440+70j), (484-154j), (400-345j), (257-499j), (64-557j), (-146-532j), (-309-434j), (-422-271j), (-462-84j), (-418+108j), (-311+277j), (-160+399j), (36+474j), (240+462j), (437+382j), (594+270j), (703+108j), (745-89j), (744-282j), (660-458j), (521-598j), (350-689j), (157-717j), (-52-671j), (-234-583j), (-3-2j), (-487-235j), (-555-32j), (-545+184j), (-505+386j), (-402+564j), (-274+703j), (-134+806j), (33+849j), (197+838j), (355+814j), (527+778j), (643+646j), (697+464j), (709+270j), (694+58j), (612-124j), (499-306j), (355-468j), (187-607j), (5-709j), (-186-759j), (-389-766j), (-577-761j), (-723-691j), (-851-564j), (-932-444j), (9+3j), (12+0j), (-1+3j), (3+1j), (-9+8j), (-8+12j), (-2+8j), (5+2j), (-7+0j), (-7+9j), (12+11j), (-781-500j), (-937-379j), (-1040-226j), (-1104-67j), (-1150+80j), (-1082+213j), (-1023+362j), (-914+481j), (-743+577j), (-549+650j), (-331+659j), (-110+647j), (109+600j), (328+520j), (521+413j), (696+272j), (812+134j), (939-22j), (975-192j), (976-322j), (966-494j), (1096-762j), (994-880j), (804-945j), (598-983j), (386-972j), (-17+20j), (-67-832j), (-308-705j), (-485-523j), (-661-342j), (-791-136j), (-892+84j), (-916+257j), (-926+486j), (-888+654j), (-806+800j), (-694+893j), (-569+949j), (-415+980j), (-246+944j), (-87+903j), (63+803j), (219+696j), (341+546j), (447+403j), (538+231j), (608+60j), (643-116j), (652-286j), (624-451j), (588-583j), (483-705j), (-5+12j), (-2+2j), (3-16j), (3-3j), (4-1j), (-2011+0j), (-9984-32640j), (128+0j), (2-13j), (8-14j), (-6+3j), (-613-254j), (-703-96j), (-761+69j), (-744+225j), (-749+369j), (-679+472j), (-606+591j), (-514+679j), (-371+734j), (-215+762j), (-70+739j), (89+698j), (246+639j), (398+547j), (528+431j), (641+295j), (727+161j), (803+0j), (824-168j), (797-299j), (774-457j), (693-586j), (612-688j), (464-759j), (296-780j), (150-779j), (-1+23j), (-197-684j), (-370-577j), (-508-435j), (-639-300j), (-734-125j), (-644+56j), (-643+179j), (-645+340j), (-595+458j), (-527+565j), (-434+638j), (-324+697j), (-189+721j), (-59+695j), (78+661j), (194+574j), (316+473j), (398+347j), (471+215j), (516+61j), (545-96j), (524-257j), (483-390j), (402-511j), (331-604j), (221-661j), (6-7j), (3+5j), (3+19j), (3+16j), (6+6j), (9+10j), (-1+6j), (10+4j), (14+3j), (1+3j), (4+2j), (-299+413j), (-205+500j), (-103+559j), (10+550j), (116+576j), (214+533j), (313+470j), (382+392j), (417+280j), (440+172j), (417+45j), (381-75j), (328-176j), (247-269j), (154-339j), (29-361j), (-72-394j), (-169-391j), (-257-365j), (-336-310j), (-400-240j), (-441-160j), (-470-57j), (-445+29j), (-385+119j), (-315+195j), (8-5j), (-110+276j), (-7+262j), (108+227j), (218+170j), (277+92j), (320-15j), (332-123j), (301-236j), (249-310j), (152-388j), (54-407j), (-41-392j), (-128-339j), (-196-263j), (-248-174j), (-239-75j), (-213+14j), (-144+98j), (-64+139j), (36+143j), (112+109j), (169+37j), (187-50j), (158-134j), (79-198j), (-21-206j), (-5+8j), (2+1j), (5-8j), (-2+4j), (-6+2j)]"
